%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_easting,field.UTM_northing,field.Zone,field.Letter
1706833204300964181,1856,1204000000000,GPS1_Frame,42.30731333333333,-71.12010166666667,20.8,325261.75909673574,4686074.398820274,19,T
1706833205301236009,1857,1205000000000,GPS1_Frame,42.30732,-71.12009166666667,20.7,325262.6017765275,4686075.11856244,19,T
1706833206302627504,1858,1206000000000,GPS1_Frame,42.307325000000006,-71.12008166666666,20.7,325263.43984456477,4686075.653234561,19,T
1706833207301873060,1859,1207000000000,GPS1_Frame,42.30733166666667,-71.12007,20.8,325264.4198962217,4686076.369553895,19,T
1706833208301081565,1860,1208000000000,GPS1_Frame,42.30734,-71.12006166666667,20.8,325265.1298148646,4686077.277789522,19,T
1706833209299479700,1861,1209000000000,GPS1_Frame,42.30734833333333,-71.12005166666667,20.9,325265.9771054858,4686078.182602219,19,T
1706833210299154395,1862,1210000000000,GPS1_Frame,42.307356666666664,-71.12004166666667,20.9,325266.82439589244,4686079.087415014,19,T
1706833211301873430,1863,1211000000000,GPS1_Frame,42.30736166666667,-71.12003166666666,20.9,325267.6624631292,4686079.622087619,19,T
1706833212298128719,1864,1212000000000,GPS1_Frame,42.30736333333333,-71.12001833333333,20.9,325268.7660515668,4686079.7797741415,19,T
1706833213301426741,1865,1213000000000,GPS1_Frame,42.30736333333333,-71.12000666666667,20.9,325269.72765640775,4686079.755813614,19,T
1706833214303401652,1866,1214000000000,GPS1_Frame,42.30736333333333,-71.119995,21.0,325270.68926124595,4686079.73185322,19,T
1706833215302089491,1867,1215000000000,GPS1_Frame,42.30736166666667,-71.11998333333332,21.1,325271.6462547163,4686079.522822815,19,T
