Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,imu_string
1711642272.9593992,0,1711642272,958844661,imu1_frame,0,0,0,,0.6038233859204089,-0.729001216,0.14910910357455434,0.2858688876418461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024483,0.007246,-0.22358,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.75,-0.688,-9.167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.225,0.144,-0.2655,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-086.528,-002.502,-000.160,-00.2250,+00.1440,-00.2655,-00.750,-00.688,-09.167,-00.024483,+00.007246,-00.223583*63\r\n'"
1711642272.9842746,0,1711642272,983751773,imu1_frame,0,0,0,,0.4747104325932466,-0.815783157,0.09327681,0.3169341917627727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.028383,0.009388,-0.22256,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.675,-0.532,-8.999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2238,0.1476,-0.2751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-086.847,-002.491,-000.188,-00.2238,+00.1476,-00.2751,-00.675,-00.532,-08.999,-00.028383,+00.009388,-00.222561*63\r\n'"
1711642273.0103588,0,1711642273,9321451,imu1_frame,0,0,0,,0.3353119888091638,-0.879247966,0.030021935,0.33702754752399217,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.033778,0.006328,-0.2146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.591,-0.427,-8.984,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2261,0.1513,-0.267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-087.160,-002.482,-000.221,-00.2261,+00.1513,-00.2670,-00.591,-00.427,-08.984,-00.033778,+00.006328,-00.214606*68\r\n'"
1711642273.0343978,0,1711642273,33767223,imu1_frame,0,0,0,,0.1906942025533083,-0.918249928,-0.04059222,0.34468110269505153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.040842,0.00196,-0.21108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.641,-0.53,-9.065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.225,0.1404,-0.2765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-087.463,-002.476,-000.265,-00.2250,+00.1404,-00.2765,-00.641,-00.530,-09.065,-00.040842,+00.001960,-00.211084*61\r\n'"
1711642273.0590448,0,1711642273,58544158,imu1_frame,0,0,0,,0.043471455,-0.933711731,-0.111169611,0.33754104,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.03462,0.004435,-0.21304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.718,-0.617,-9.375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2274,0.1381,-0.2738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-087.764,-002.472,-000.307,-00.2274,+00.1381,-00.2738,-00.718,-00.617,-09.375,-00.034620,+00.004435,-00.213048*6A\r\n'"
1711642273.0842805,0,1711642273,83639860,imu1_frame,0,0,0,,-0.103836054,-0.926247095,-0.176300052,0.31654807635622395,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.027378,0.008752,-0.21523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.825,-0.552,-9.578,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.232,0.1454,-0.2809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-088.068,-002.469,-000.340,-00.2320,+00.1454,-00.2809,-00.825,-00.552,-09.578,-00.027378,+00.008752,-00.215237*65\r\n'"
1711642273,0,1711642273,111818313,imu1_frame,0,0,0,,-0.246473278,-0.89659336,-0.234695875,0.2833533419012867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.026453,0.006879,-0.21329,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.767,-0.494,-9.601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2296,0.1502,-0.2863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-088.371,-002.468,-000.368,-00.2296,+00.1502,-00.2863,-00.767,-00.494,-09.601,-00.026453,+00.006879,-00.213299*6D\r\n'"
1711642273.135911,0,1711642273,135058641,imu1_frame,0,0,0,,-0.381813913,-0.846134643,-0.284679792,0.2392315146883177,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.028631,0.004,-0.21044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.661,-0.34,-9.53,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2321,0.137,-0.2836,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-088.674,-002.470,-000.392,-00.2321,+00.1370,-00.2836,-00.661,-00.340,-09.530,-00.028631,+00.004000,-00.210444*6E\r\n'"
1711642273.1592367,0,1711642273,158679246,imu1_frame,0,0,0,,-0.507224723,-0.775655,-0.325682792,0.18711793311008748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022118,0.000884,-0.21656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.655,-0.419,-9.282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2344,0.1358,-0.2823,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-088.977,-002.472,-000.414,-00.2344,+00.1358,-00.2823,-00.655,-00.419,-09.282,-00.022118,+00.000884,-00.216560*61\r\n'"
1711642273.1867294,0,1711642273,185007095,imu1_frame,0,0,0,,-0.620735417,-0.686094153,-0.357472663,0.1271835282304447,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.019428,0.002968,-0.2176,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.59,-0.462,-9.432,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2332,0.1394,-0.2851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-089.282,-002.475,-000.437,-00.2332,+00.1394,-00.2851,-00.590,-00.462,-09.432,-00.019428,+00.002968,-00.217609*6A\r\n'"
1711642273.2096422,0,1711642273,208895444,imu1_frame,0,0,0,,-0.71886034,-0.579340385,-0.3790571,0.062611863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.022329,0.0047,-0.21359,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.555,-0.272,-9.389,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2344,0.1431,-0.2824,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-089.588,-002.476,-000.460,-00.2344,+00.1431,-00.2824,-00.555,-00.272,-09.389,-00.022329,+00.004700,-00.213592*69\r\n'"
1711642273.2341933,0,1711642273,233611822,imu1_frame,0,0,0,,-0.798728233,-0.46029171,-0.387488599,-0.004163884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024381,0.003278,-0.21285,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.58,-0.444,-9.487,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2355,0.1455,-0.292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-089.893,-002.479,-000.479,-00.2355,+00.1455,-00.2920,-00.580,-00.444,-09.487,-00.024381,+00.003278,-00.212855*62\r\n'"
1711642273.259006,0,1711642273,258541584,imu1_frame,0,0,0,,-0.858828094,-0.330757698,-0.385079541,-0.068756071,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.015026,0.009063,-0.2157,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.65,-0.729,-9.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2368,0.1395,-0.2893,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-090.198,-002.478,-000.493,-00.2368,+00.1395,-00.2893,-00.650,-00.729,-09.507,-00.015026,+00.009063,-00.215703*6B\r\n'"
1711642273.283975,0,1711642273,283572435,imu1_frame,0,0,0,,-0.898087511,-0.193121145,-0.373369613,-0.129376108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.009744,0.015043,-0.21956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.731,-0.609,-9.624,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2368,0.1323,-0.2865,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-090.505,-002.472,-000.501,-00.2368,+00.1323,-00.2865,-00.731,-00.609,-09.624,-00.009744,+00.015043,-00.219563*61\r\n'"
1711642273.3093598,0,1711642273,308688879,imu1_frame,0,0,0,,-0.915388081,-0.052033223,-0.353410671,-0.185628939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.014223,0.014608,-0.21539,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.653,-0.375,-9.59,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2379,0.1396,-0.2976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-090.811,-002.463,-000.505,-00.2379,+00.1396,-00.2976,-00.653,-00.375,-09.590,-00.014223,+00.014608,-00.215396*67\r\n'"
1711642273.333965,0,1711642273,333522319,imu1_frame,0,0,0,,-0.910326268,0.089272436,-0.326025753,-0.238838286,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.017079,0.015419,-0.21526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.664,-0.448,-9.523,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2368,0.1323,-0.2989,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-091.115,-002.452,-000.510,-00.2368,+00.1323,-00.2989,-00.664,-00.448,-09.523,-00.017079,+00.015419,-00.215263*60\r\n'"
1711642273.3601675,0,1711642273,359577655,imu1_frame,0,0,0,,-0.88325957,0.2291388903177368,-0.29011851,-0.288407961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020461,0.013155,-0.21332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.646,-0.494,-9.574,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2391,0.1372,-0.2894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-091.422,-002.441,-000.515,-00.2391,+00.1372,-00.2894,-00.646,-00.494,-09.574,-00.020461,+00.013155,-00.213323*6B\r\n'"
1711642273.3842857,0,1711642273,383601665,imu1_frame,0,0,0,,-0.834459772,0.3624006894305413,-0.244763804,-0.335310765,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.024286,0.011827,-0.21074,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.673,-0.534,-9.591,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2379,0.1408,-0.2976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-091.726,-002.432,-000.528,-00.2379,+00.1408,-00.2976,-00.673,-00.534,-09.591,-00.024286,+00.011827,-00.210740*66\r\n'"
1711642273.4092288,0,1711642273,408529520,imu1_frame,0,0,0,,-0.766912616,0.48468533829266197,-0.190830771,-0.374845007,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.023265,0.010085,-0.20676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.677,-0.53,-9.694,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2368,0.1311,-0.2975,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-092.026,-002.426,-000.543,-00.2368,+00.1311,-00.2975,-00.677,-00.530,-09.694,-00.023265,+00.010085,-00.206769*67\r\n'"
1711642273.4346807,0,1711642273,433658599,imu1_frame,0,0,0,,-0.682382825,0.5945592989132275,-0.13247698,-0.404107374,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.020827,0.010586,-0.20558,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.574,-0.665,-9.807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2404,0.1288,-0.3004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-092.326,-002.419,-000.553,-00.2404,+00.1288,-00.3004,-00.574,-00.665,-09.807,-00.020827,+00.010586,-00.205585*66\r\n'"
1711642273.4594567,0,1711642273,458690404,imu1_frame,0,0,0,,-0.582961367,0.689336155,-0.071499342,-0.424098519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.016871,0.0127,-0.20879,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.763,-0.774,-9.943,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2427,0.1337,-0.306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-092.624,-002.410,-000.561,-00.2427,+00.1337,-00.3060,-00.763,-00.774,-09.943,-00.016871,+00.012700,-00.208794*6C\r\n'"
1711642273.484691,0,1711642273,484123706,imu1_frame,0,0,0,,-0.469909464,0.7685640422478869,-0.00958067,-0.434053706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010693,0.009056,-0.21333,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.52,-0.644,-9.756,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2415,0.1348,-0.2991,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-092.926,-002.399,-000.563,-00.2415,+00.1348,-00.2991,-00.520,-00.644,-09.756,-00.010693,+00.009056,-00.213337*6A\r\n'"
1711642273.5101776,0,1711642273,508476257,imu1_frame,0,0,0,,-0.346624794,0.8295163504198197,0.050704995,-0.434951584,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.013339,0.013531,-0.21027,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.631,-0.171,-9.866,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2427,0.13,-0.306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-093.229,-002.385,-000.559,-00.2427,+00.1300,-00.3060,-00.631,-00.171,-09.866,-00.013339,+00.013531,-00.210273*65\r\n'"
1711642273.5344758,0,1711642273,533724069,imu1_frame,0,0,0,,-0.216267221,0.8714933184473109,0.11175924884066282,-0.425720278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.010253,0.010327,-0.21052,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.548,-0.239,-9.851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2403,0.136,-0.3059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-093.533,-002.375,-000.554,-00.2403,+00.1360,-00.3059,-00.548,-00.239,-09.851,-00.010253,+00.010327,-00.210525*6F\r\n'"
1711642273.559155,0,1711642273,558412313,imu1_frame,0,0,0,,-0.079759921,0.8935755047290971,0.17238248623414137,-0.406749863,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.011923,0.007287,-0.21287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.523,-0.472,-9.738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2438,0.1337,-0.306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-093.841,-002.367,-000.549,-00.2438,+00.1337,-00.3060,-00.523,-00.472,-09.738,-00.011923,+00.007287,-00.212876*65\r\n'"
1711642273.5842783,0,1711642273,583772897,imu1_frame,0,0,0,,0.058614615,0.8947891222281491,0.23076793550727315,-0.377707444,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007702,0.005256,-0.21803,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.482,-0.56,-9.897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.245,0.1361,-0.3129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-094.150,-002.362,-000.545,-00.2450,+00.1361,-00.3129,-00.482,-00.560,-09.897,-00.007702,+00.005256,-00.218036*63\r\n'"
1711642273.6088965,0,1711642273,608414173,imu1_frame,0,0,0,,0.1958179204588164,0.8749334592313524,0.2834019693648428,-0.340338225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.006602,0.00755,-0.21707,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.417,-0.654,-10.048,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.245,0.1386,-0.3061,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-094.461,-002.357,-000.538,-00.2450,+00.1386,-00.3061,-00.417,-00.654,-10.048,-00.006602,+00.007550,-00.217074*6C\r\n'"
1711642273.6368358,0,1711642273,636446714,imu1_frame,0,0,0,,0.3296678118552531,0.8332432210505109,0.3306829132739864,-0.296097415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.007442,0.007297,-0.22139,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.428,-0.754,-9.907,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2352,0.1287,-0.3276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-094.775,-002.350,-000.531,-00.2352,+00.1287,-00.3276,-00.428,-00.754,-09.907,-00.007442,+00.007297,-00.221391*64\r\n'"
1711642273.6588066,0,1711642273,658411502,imu1_frame,0,0,0,,0.4560207685132643,0.771122146,0.37228341950965504,-0.242529894,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.01079,0.005739,-0.22399,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.522,-0.888,-9.961,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2328,0.1274,-0.3275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-095.090,-002.347,-000.528,-00.2328,+00.1274,-00.3275,-00.522,-00.888,-09.961,-00.010790,+00.005739,-00.223991*61\r\n'"
1711642273.684299,0,1711642273,683598518,imu1_frame,0,0,0,,0.5729254471407749,0.6882369328126141,0.4055488515426009,-0.18334799,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.005524,0.006477,-0.22811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.519,-0.812,-9.779,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2352,0.1262,-0.3206,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-095.411,-002.342,-000.523,-00.2352,+00.1262,-00.3206,-00.519,-00.812,-09.779,-00.005524,+00.006477,-00.228114*6D\r\n'"
1711642273.7092016,0,1711642273,708523035,imu1_frame,0,0,0,,0.6758046462001677,0.5872741815101213,0.42995947917672256,-0.116326962,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012426,0.002192,-0.22673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.495,-0.682,-9.627,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2328,0.1237,-0.3233,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-095.733,-002.341,-000.523,-00.2328,+00.1237,-00.3233,-00.495,-00.682,-09.627,-00.012426,+00.002192,-00.226732*6D\r\n'"
1711642273.735008,0,1711642273,734328985,imu1_frame,0,0,0,,0.7629163665137582,0.4698965070895295,0.44190483635992217,-0.043312884,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.011413,0.000125,-0.22784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.506,-0.801,-9.516,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2329,0.12,-0.3163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-096.061,-002.345,-000.523,-00.2329,+00.1200,-00.3163,-00.506,-00.801,-09.516,-00.011413,+00.000125,-00.227846*60\r\n'"
1711642273.7601583,0,1711642273,759470224,imu1_frame,0,0,0,,0.8306875924019884,0.3379552925669662,0.44133317788078785,0.031134709843016167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008873,-0.001406,-0.23586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.538,-0.927,-9.572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2293,0.1162,-0.3133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-096.394,-002.349,-000.522,-00.2293,+00.1162,-00.3133,-00.538,-00.927,-09.572,-00.008873,-00.001406,-00.235868*62\r\n'"
1711642273.7839856,0,1711642273,783545494,imu1_frame,0,0,0,,0.8758361801956737,0.19572454392781227,0.42886171502677495,0.1033465904072051,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.008471,0.002179,-0.23373,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.46,-0.502,-9.254,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2282,0.1124,-0.3231,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-096.729,-002.351,-000.519,-00.2282,+00.1124,-00.3231,-00.460,-00.502,-09.254,-00.008471,+00.002179,-00.233731*65\r\n'"
1711642273.8088415,0,1711642273,808469295,imu1_frame,0,0,0,,0.8959897437531079,0.046429037537918966,0.40638412406046354,0.1729123109386722,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.012127,0.003444,-0.23146,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.351,-0.37,-9.281,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.2281,0.1211,-0.3175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-097.065,-002.349,-000.518,-00.2281,+00.1211,-00.3175,-00.351,-00.370,-09.281,-00.012127,+00.003444,-00.231466*6C\r\n'"
