%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter,field.hdop,field.gngga_read,field.fix_quality
1708068528767472183,145,1708102372000000000,GPS1_Frame,42.33823897,-71.086507575,23.181,328114.93174152914,4689439.997191963,19,T,0.8,,5
1708068530026900050,146,1708102373000000000,GPS1_Frame,42.338238903333334,-71.08650749166667,23.183,328114.938425111,4689439.989620682,19,T,0.8,,5
1708068531292111355,147,1708102374000000000,GPS1_Frame,42.33823883833333,-71.08650743333334,23.186,328114.94305366324,4689439.982285007,19,T,0.8,,5
1708068532547141157,148,1708102375000000000,GPS1_Frame,42.338238823333334,-71.08650741833333,23.187,328114.9442485342,4689439.98058905,19,T,0.8,,5
1708068533804278384,149,1708102376000000000,GPS1_Frame,42.3382388,-71.08650741,23.186,328114.9448714827,4689439.977981215,19,T,0.8,,5
1708068535059555648,150,1708102377000000000,GPS1_Frame,42.33823878333333,-71.08650743333334,23.185,328114.942903804,4689439.976177676,19,T,0.8,,5
1708068536321042156,151,1708102378000000000,GPS1_Frame,42.33823878,-71.08650748166667,23.184,328114.93891288806,4689439.975905239,19,T,0.8,,5
1708068537614405575,152,1708102379000000000,GPS1_Frame,42.33823876833333,-71.08650751666667,23.187,328114.9359977038,4689439.974680497,19,T,0.8,,5
1708068538875121817,153,1708102380000000000,GPS1_Frame,42.33823877166667,-71.08650755833334,23.188,328114.93257417146,4689439.975134866,19,T,0.8,,5
1708068540133692442,154,1708102381000000000,GPS1_Frame,42.338238778333334,-71.08650758166667,23.189,328114.9306700716,4689439.975922317,19,T,0.8,,5
1708068541391432641,155,1708102382000000000,GPS1_Frame,42.33823879166667,-71.08650762166667,23.189,328114.92741109256,4689439.977483741,19,T,0.8,,5
1708068542650532962,156,1708102383000000000,GPS1_Frame,42.338238796666666,-71.08650766,23.187,328114.9242667119,4689439.9781164415,19,T,0.8,,5
1708068543906013217,157,1708102384000000000,GPS1_Frame,42.33823879,-71.08650773166667,23.184,328114.91834444687,4689439.977521032,19,T,0.8,,5
1708068545167057738,158,1708102385000000000,GPS1_Frame,42.338238798333336,-71.08650775833334,23.181,328114.91617027984,4689439.978500292,19,T,0.8,,5
1708068546421676505,159,1708102386000000000,GPS1_Frame,42.33823878333333,-71.08650782666666,23.182,328114.9104999214,4689439.97697279,19,T,0.8,,5
1708068547675683418,160,1708102387000000000,GPS1_Frame,42.33823878166667,-71.08650786333334,23.179,328114.90747467795,4689439.976861839,19,T,0.8,,5
1708068548931749618,161,1708102388000000000,GPS1_Frame,42.33823876333334,-71.086507875,23.172,328114.9064635957,4689439.974849648,19,T,0.8,,5
1708068550192436780,162,1708102389000000000,GPS1_Frame,42.33823877,-71.086507885,23.17,328114.90565793123,4689439.9756101435,19,T,0.8,,5
1708068551443434027,163,1708102390000000000,GPS1_Frame,42.33823878166667,-71.0865079,23.17,328114.9044539778,4689439.97693596,19,T,0.8,,5
1708068552702865323,164,1708102391000000000,GPS1_Frame,42.338238765,-71.08650789,23.17,328114.90523239516,4689439.9750650395,19,T,0.8,,5
